category_id,image_path,technique_used,notes,ground_truth,human_guesses,ai_guess,ai_confidence,ai_reasoning,created_at
55,55/55_76.jpg,,,owl,"Owl, Owl, Owl, Owl",worm,34,The squiggly lines remind me of a worm crawling in the dirt.,2025-06-23T23:23:50.814173+00:00
55,55/55_77.jpg,,,wolf,"Person, Wolf, SNake, Turtle",termite,70,It looks like a termite.,2025-06-24T18:14:32.420115+00:00
60,60/60_121.jpg,,,butter,"Rock, Butter",dough,82,"It looks like dough, ready to be baked into something delicious!",2025-06-24T18:34:04.43376+00:00
60,60/60_122.jpg,,,pickle,"Pickle, Pickle, Pickle",scribbles,90,It looks like a bunch of scribbles!,2025-06-24T19:04:25.543945+00:00
71,71/71_43.jpg,,,Fortnite,"Fortnite, Mariokart",Bunniiies,70,Looks like a bunny under a scribble storm!,2025-06-23T19:49:08.397545+00:00
56,56/56_45.jpg,,,eating,Eating,reaching,82,The stick figure is reaching out to touch the circle!,2025-06-24T21:05:58.692775+00:00
58,58/58_9.jpg,,,Happiness,"Ps5, Happiness, Ps5😤, Happy",Communication,82,"The figures seem to be interacting, suggesting an exchange of information.",2025-06-24T22:22:27.224946+00:00
72,72/72_46.jpg,,,Shrek,"Shrik, Shrek, Shrek, Shrek",Ted,55,"Looks like a teddy bear, so I'm guessing Ted.",2025-06-24T22:24:41.146856+00:00
72,72/72_47.jpg,,,Frozen,"Idk scribbles?, Movies, Bridge to t, Frozen",The Ring,33,The lines look like hair covering a face. Maybe it's a spooky ghost story?,2025-06-24T22:47:36.57518+00:00
65,65/65_55.jpg,,,Portugal,"Spain, No idea srry, Portugal, Chile",Uruguay,60,Uruguay is also a country with a rich soccer history!,2025-06-24T23:41:50.379927+00:00
61,61/61_73.jpg,,,gloves,"Baseball, Basball, Gloves",orb,45,It looks like a magical orb with energy lines!,2025-06-25T18:14:18.218296+00:00
55,55/55_78.jpg,,,donkey,"Donke🐴, Doncky, Donkey, Donkey",tadpole,60,It looks like a tadpole with a big head and a small tail!,2025-06-25T18:17:13.16492+00:00
72,72/72_48.jpg,,,Batman,"Batman, Batman, Dog man",Gremlins,82,Those ears and mischievous eyes scream trouble!,2025-06-25T18:22:30.794039+00:00
72,72/72_49.jpg,,,Transformers,"Transformers, Transformers, Inside out fear, Squid",Sausage Party,60,The drawing looks like a face with a sausage body. ,2025-06-25T19:34:04.672787+00:00
57,57/57_65.jpg,,,queen,"Crazy person, Human, Queen, Qwine",punk,82,That wild hair screams punk rocker to me!,2025-06-25T19:58:19.268238+00:00
57,57/57_66.jpg,,,father,"Fathe, Father, Father, Dad",male,89,The drawing looks like a male with glasses and a hat!,2025-06-25T23:27:06.864609+00:00
56,56/56_46.jpg,,,climbing,"Climbing, Climbing, Climbing",backwards writing,82,It looks like someone is writing backwards. How peculiar!,2025-06-26T17:18:33.527127+00:00
58,58/58_10.jpg,,,Sadness,"Saddness, Sadness, Sadness",Chill,78,The word 'cool' and the waves make me think of chilling out.,2025-06-26T17:34:34.177033+00:00
60,60/60_123.jpg,,,corn,Corn,cantaloupe,82,The grid pattern makes me think of a cantaloupe.,2025-06-26T18:04:05.88626+00:00
60,60/60_124.jpg,,,coconut,"Pizza, Coconut, Cookie, Cookie",face,80,It looks like a face!,2025-06-26T20:38:18.806977+00:00
59,59/59_66.jpg,,,bowling alley,"Bowling alley, Bolingalle, Poop, Poop",cage,70,"It looks like a cage, a place where something is kept inside.",2025-06-26T21:37:16.93063+00:00
57,57/57_67.jpg,,,queen,"King, King, King?, Queen",ruler,88,A stick figure with a crown? It must be a ruler!,2025-06-25T20:35:04.885394+00:00
72,72/72_50.jpg,,,Aladdin,"Aladdin, Aladdin, Alladin, Slide",Surf's Up,85,Looks like someone is surfing on a wave!,2025-06-25T22:09:19.509543+00:00
67,67/67_15.jpg,,,Bowling,"Bowling, Bowling, Bowling, Bowling",Television,88,"It looks like a TV, so maybe the sport is watching TV?",2025-06-26T23:26:12.322132+00:00
55,55/55_79.jpg,,,leech,"Sun, Leech, Sun, Sun",tick,80,It looks like a tick with many legs.,2025-06-27T18:11:21.69706+00:00
65,65/65_56.jpg,,,Philippines,"Philippines, Philippines, Philippines",England,65,"The 'GB' makes me think of Great Britain, which includes England.",2025-06-27T18:31:16.727977+00:00
56,56/56_47.jpg,,,farting,"Farting, Fart",beckoning,82,Looks like they are beckoning someone to come closer.,2025-06-27T19:12:32.089717+00:00
72,72/72_51.jpg,,,King Kong,"Cowboy, King kong, King kong, King kong",Robot,82,It looks like a simple robot drawing!,2025-06-27T19:49:25.148296+00:00
57,57/57_68.jpg,,,plumber,"Conductor, Plumber, Peson, Chef?💀",Hairdresser,82,Looks like they are holding a hair styling tool!,2025-06-27T20:02:05.975417+00:00
59,59/59_67.jpg,,,amusement park,AmUSEMENT PARK,daycare,82,"The drawing looks like a child with a bib on, like at daycare!",2025-06-27T20:15:12.154042+00:00
61,61/61_74.jpg,,,jacket,"Girl, Jacket, Heart, Jacket",wig,60,The drawing looks like a wig on a mannequin.,2025-06-27T21:27:16.516732+00:00
65,65/65_57.jpg,,,Iceland,"Iceland, Poland, I dont know",Jamaica,8,A box of Jamaican patties?,2025-06-27T22:48:47.079811+00:00
57,57/57_69.jpg,,,cowboy,"Cowboy, Coyboy, Cowboys",psychologist,45,The spiral could represent the mind.,2025-06-27T23:12:53.990528+00:00
64,64/64_22.jpg,,,Rolex,"River, Rolex, Rolex",Under Armour,45,"Looks like athletic wear, maybe it's Under Armour?",2025-06-26T23:21:43.125621+00:00
56,56/56_48.jpg,,,pooping,"Huhhhghhvhhgb, Sleep, Pooping, Angry",unwrapping,82,It looks like someone is unwrapping a gift!,2025-06-28T19:12:53.710093+00:00
67,67/67_16.jpg,,,Darts,"Dart, Darts, Darts, Darts",Shuffleboard,82,It looks like a shuffleboard puck surrounded by chaos!,2025-06-28T19:50:10.397052+00:00
59,59/59_68.jpg,,,prison,"Jail, Hotel, Prison..., Prison",building,55,It looks like a building with multiple rooms or sections.,2025-06-28T19:59:20.704252+00:00
59,59/59_69.jpg,,,prison,"Stop being dirty minded, Prison.                                 , Zoo, Bathroom",water park,85,It looks like a water park with slides and pools!,2025-06-28T20:09:52.883059+00:00
60,60/60_125.jpg,,,pie,"Slushie, Pie, Ice cream, Trophie",gelato,70,It looks like a scoop of gelato in a cup!,2025-06-28T20:40:40.896623+00:00
57,57/57_70.jpg,,,clown,"Pirate, Clown, Boy",patient,80,The person looks like they are being examined.,2025-06-28T20:55:10.19688+00:00
57,57/57_71.jpg,,,firefighter,"Mailman, Firefighter, Fire fighter, fireman",wizard,40,The hat and the pointy object makes me think of a wizard.,2025-06-28T21:31:42.964355+00:00
56,56/56_49.jpg,,,sleeping,"Sleeping, Sleeping, Sleeping, Sleeping",sketching,65,"They are sketching something, even if they don't think it's good.",2025-06-28T21:53:29.174838+00:00
56,56/56_50.jpg,,,camping,"Forking joe mama, Camping, Camping, Camping",scribbling,60,"It looks like a bunch of scribbles, doesn't it?",2025-06-28T22:08:14.883268+00:00
55,55/55_80.jpg,,,bee,"B, Bee, Bee, Bèee",chimpanzee,70,"It looks like they were trying to write monkey, so maybe chimpanzee?",2025-06-28T22:25:50.927868+00:00
68,68/68_22.jpg,,,Diversity,"Friendship, A concert, Diversity",Community,60,Looks like a group of people together. Maybe they're starting a band?,2025-06-28T17:30:34.145535+00:00
60,60/60_126.jpg,,,jam,"Fries, Jam, Sandwitch",pancake,82,It looks like a pancake with some syrup on top.,2025-06-28T22:37:06.128336+00:00
64,64/64_23.jpg,,,KFC,"Kfc, Kfc, Kfc, Kfc",Dunkin',82,Looks like a cup of coffee from Dunkin'!,2025-06-28T22:53:00.774901+00:00
61,61/61_75.jpg,,,brick,"Brick, Brick, What is thattt you are bad at it, Brick",hat,88,The drawing looks like a hat.,2025-06-28T23:13:17.006826+00:00
55,55/55_81.jpg,,,crab,"Crap, Butterfly,  Ug, Crab",crocodile,70,It looks like a crocodile with its mouth open!,2025-06-28T23:34:15.305101+00:00
61,61/61_76.jpg,,,shield,Shield,beach ball,60,It looks like a beach ball with some lines on it.,2025-06-29T17:31:30.679476+00:00
56,56/56_51.jpg,,,kissing,Kissing,relaxing,80,Someone is relaxing on the beach.,2025-06-29T17:40:44.714751+00:00
57,57/57_72.jpg,,,caveman,"Queen, Squirrel, Caveman, Person",performer,75,"The figure seems to be presenting something, so maybe they're a performer.",2025-06-29T18:19:15.055519+00:00
60,60/60_127.jpg,,,ketchup,"Ketchup, Ketchup, Ketchup, Ketchup",grenade,70,Looks like a grenade!,2025-06-29T22:17:59.658018+00:00
71,71/71_44.jpg,,,Portal,"Portal, Portal, Portal, Portal",Spiral Knights,20,"It looks like a spiral, so maybe Spiral Knights?",2025-06-29T22:23:03.899999+00:00
64,64/64_24.jpg,,,KFC,"Kfc, Starbucks, Kfc, Kfc",Monster,45,Could it be a Monster energy drink? Unleash the beast!,2025-06-28T22:34:13.602239+00:00
60,60/60_128.jpg,,,cake,"Cake, Cake, Cake",noodles,70,It looks like a pile of tangled noodles!,2025-06-29T22:50:58.504887+00:00
55,55/55_82.jpg,,,cow,"Scribbles, Cow, Cow",worm,70,It looks like a worm wriggling through the dirt!,2025-06-29T22:52:42.759863+00:00
55,55/55_83.jpg,,,cow,"Square, Cow, Table, Cow",lobster,80,It looks like a lobster to me!,2025-06-29T22:54:28.34462+00:00
55,55/55_84.jpg,,,cow,"Cow, Cat, Cow, Cow?!?",earthworm,70,It looks like an earthworm wriggling in the soil!,2025-06-29T23:07:24.435641+00:00
69,69/69_13.jpg,,,moon,"Star, Moon, Moon, Moon",star,70,"It's a star shape, so maybe it's just a star!",2025-06-29T23:18:51.530618+00:00
60,60/60_129.jpg,,,bell pepper,"Bell pepper, Bell pepper, Dr pepper, Bell pepper",seasoning,92,The salt and pepper are types of seasoning.,2025-06-30T16:49:59.905082+00:00
56,56/56_52.jpg,,,jogging,"Running, Runing, Running, Jogging",paddling,82,They could be paddling a canoe or kayak. Splish splash!,2025-06-30T19:13:46.418053+00:00
68,68/68_23.jpg,,,Wedding,"Halloween, Wedding, Wedding, Octopus",Displacement,70,"The shape looks like someone lost, maybe it's about displacement?",2025-06-30T19:30:07.758789+00:00
64,64/64_25.jpg,,,Disney,"Champion, Logos, Logos, Disney",EarBuds,72,"Looks like an earbud, so I'm guessing a brand that makes them.",2025-06-30T19:32:32.454177+00:00
65,65/65_58.jpg,,,Mexico,"🇨🇮, Mexico, Mexico, Mexico",Peru,10,"The stripes are giving me flag vibes, maybe it's Peru?",2025-07-29T23:20:25.425972+00:00
61,61/61_77.jpg,,,gloves,"Gloves, Gloves, Gl, Gloves",circle,80,"It looks like a circle, a simple shape!",2025-06-29T22:31:10.612955+00:00
59,59/59_70.jpg,,,supermarket,"Farm, Supermarket, Supermarket",Animal Shelter,60,"It looks like a cute animal, maybe it's at an animal shelter.",2025-06-30T21:34:50.773489+00:00
71,71/71_45.jpg,,,Angry Birds,"Angry birds, Angry Birds, Anrery birds, Aarshpro",Stack,60,"The blocks are stacked on top of each other, so I'm guessing 'Stack'.",2025-06-30T22:45:03.810982+00:00
56,56/56_53.jpg,,,kicking,"A soul leaving from someone, Kicking",coughing,70,The lines coming from the person's face could also represent coughing.,2025-07-01T18:54:24.574398+00:00
59,59/59_71.jpg,,,volcano,"Volcano, Volcamo ",underwater restaurant,60,It looks like an underwater restaurant with jellyfish!,2025-07-01T19:25:48.455089+00:00
55,55/55_85.jpg,,,panda,"Panda, A book, Idk, Bird",termite,70,Looks like a termite's nest!,2025-07-01T19:46:39.422995+00:00
72,72/72_52.jpg,,,Shrek,"Shrek, Shrek, Grinch, Shrek",Monster House,72,"The drawing looks like a monster, so maybe it's from Monster House?",2025-07-01T20:20:15.435061+00:00
64,64/64_26.jpg,,,TikTok,"Tiktok, Blue moon",Omega,45,"The drawing looks like a clock, so I'll guess Omega.",2025-07-01T21:22:19.485723+00:00
57,57/57_73.jpg,,,knight,"Knight, Baby, I dont know, Night",apple picker,80,Looks like they are picking apples.,2025-07-01T21:26:23.986376+00:00
57,57/57_74.jpg,,,prisoner,"..., Swimmer, Swimer, Prisoner",performer,80,The person is performing on a stage.,2025-07-01T21:35:19.388995+00:00
60,60/60_130.jpg,,,cupcake,"Cupcake, Buntcake, Cupcake",latte,80,"Looks like a latte with a person holding it, maybe offering it?",2025-07-01T23:10:04.477258+00:00
65,65/65_59.jpg,,,Canada,"Canada, Canada",England,9,The shape on the top left looks like England.,2025-07-01T23:52:39.005732+00:00
56,56/56_54.jpg,,,writing,"Some one takeing a poo, Face, Writing, Pooping",smiling,80,That's a big smile!,2025-07-02T18:45:26.067138+00:00
55,55/55_86.jpg,,,hyena,"Cougar, Wolf, Hyena",coyote,82,It looks like a coyote.,2025-07-02T19:13:45.413745+00:00
68,68/68_24.jpg,,,Buddhism,"Questions, Buddhism, Persen, Meditating",Grief,82,The drawing evokes a sense of sorrow and loss.,2025-07-02T19:29:24.281001+00:00
65,65/65_60.jpg,,,Poland,"Poland, Poland, What, Country",New Zealand,89,"It looks like a kiwi, which is a bird from New Zealand!",2025-07-02T20:13:16.632684+00:00
58,58/58_11.jpg,,,Invisible,"Ugly one, Invisable, Stick, Invisible",Change,72,"The stick figure is pointing to something new, representing change.",2025-07-02T20:36:23.439317+00:00
61,61/61_78.jpg,,,cd,"Eyeball?, Eye, Peach, Cd",comet,82,It looks like a comet streaking across the sky!,2025-07-02T20:51:19.140661+00:00
55,55/55_87.jpg,,,frog,"Frog, Frog",blobfish,80,It looks like a blobfish!,2025-07-01T22:44:25.167742+00:00
61,61/61_79.jpg,,,cd,"C-d, Cd",tumbleweed,80,It looks like a tumbleweed rolling across the desert!,2025-07-02T21:11:56.087188+00:00
68,68/68_25.jpg,,,Wedding,"Wedding, Wedding, TV, ?",Suppression,65,"Looks like something is being covered up, like a secret!",2025-07-02T21:26:42.278315+00:00
61,61/61_80.jpg,,,cd,"Emoji, Cd, Smilhjiu",smiley face,85,It looks like a smiley face with a tongue sticking out!,2025-07-02T21:30:48.365938+00:00
72,72/72_53.jpg,,,Superman,"H, Superman, Supaer, G",Frankenstein,45,The square head and bulky body remind me of Frankenstein's monster!,2025-07-02T21:44:09.187614+00:00
59,59/59_72.jpg,,,harbor,"Boat, The beach, Harbor, Beach",water park,55,The wavy lines and straight lines could be a water park.,2025-07-02T22:19:52.103259+00:00
55,55/55_88.jpg,,,fox,"Rabbit, Fox",hare,88,"Looks like a hare, similar to a rabbit!",2025-07-02T22:42:51.350198+00:00
71,71/71_46.jpg,,,Roblox,"Roblox, Roblox, Roblox, Roblox",Block Puzzle,40,Looks like a block puzzle game with many lines.,2025-07-02T23:07:22.725909+00:00
65,65/65_61.jpg,,,Iran,"Iran, Flag, Swtizerland, Flag",Korea,15,It looks like a window to Korea!,2025-07-02T23:25:45.157635+00:00
55,55/55_89.jpg,,,giraffe,"Giraffe, Dogs, Giraffe, Giraffe",poodle,65,It looks like a poorly drawn poodle!,2025-07-03T18:34:47.437461+00:00
64,64/64_27.jpg,,,Subway,"Toothpaste, Subway, Android, Ffdghfd",Vail Resorts,80,"Looks like a ski lift, so maybe it's Vail Resorts?",2025-07-02T20:57:35.225506+00:00
55,55/55_90.jpg,,,parrot,"Parrot, Penguin, Parrot, Parrot",goose,80,It looks like a goose standing upright!,2025-07-03T19:57:00.055008+00:00
60,60/60_131.jpg,,,tomato,"Tomato, Apple, Apple, Pear",pear,10,"It's roundish, but could be a pear!",2025-07-03T20:24:39.278702+00:00
60,60/60_132.jpg,,,pretzel,"Pretzel, Egg yum, Spaghetti, Cherry",earrings,9,"Looks like a pair of earrings, maybe made of food?",2025-07-03T21:08:08.750477+00:00
71,71/71_47.jpg,,,The Legend Of Zelda,"A person chopping a tree, Zelda, Zelda, The legend of zelda",Apex Legends,34,"The stick figure is holding a weapon, maybe it's from Apex Legends?",2025-07-03T23:21:49.197768+00:00
58,58/58_12.jpg,,,Greed,"Greed, Stealing money?, Robbery, Idk",Sharing,75,Looks like they're exchanging something. Maybe they're sharing ideas?,2025-07-03T23:25:25.624302+00:00
60,60/60_133.jpg,,,water,"Cofe, Water",juice,56,It looks like a glass of juice with a straw.,2025-07-03T23:44:33.925775+00:00
61,61/61_81.jpg,,,clock,"Clock, Hi",owl,89,It looks like an owl with pointy ears!,2025-07-03T23:59:07.929016+00:00
61,61/61_82.jpg,,,eye drops,"Eye drops, Eye drops, Eye drops, Eye drops",monitor,60,It looks like a monitor!,2025-07-04T03:12:57.554796+00:00
61,61/61_83.jpg,,,mask,"Mask, Bento box",box,60,It looks like a box with something coming out of it.,2025-07-04T18:37:17.841768+00:00
65,65/65_62.jpg,,,Vietnam,"Vietnam, Vietnam",Italy,15,"The shape is vaguely like a boot, so maybe it's Italy?",2025-07-04T18:49:50.919109+00:00
55,55/55_91.jpg,,,parrot,"Person, Human, Kk, Parrot",human,80,It looks like a stick figure of a human.,2025-07-03T19:54:10.605816+00:00
60,60/60_134.jpg,,,blueberry,"Ball, Blueberry, Blueberry, Blueberry",ball,8,"It looks like a ball, maybe a meatball?",2025-07-04T20:00:26.060729+00:00
72,72/72_54.jpg,,,Frozen,"Frozen, .",Poseidon,34,It looks like a ship sailing on the sea.,2025-07-04T20:15:43.492545+00:00
60,60/60_135.jpg,,,roast beef,"Roast beff, Papaya, Roast beef, Circle",ball,9,It's round like a ball. Maybe it's a meatball?,2025-07-04T22:21:42.751036+00:00
61,61/61_84.jpg,,,clock,"Skrible, Clock, Clock,  Clock",scribbles,89,It looks like a bunch of scribbles!,2025-07-04T22:27:01.847007+00:00
60,60/60_136.jpg,,,pancake,"Pancake, Pancake, Egg, Sushi",biscuit,82,It looks like a biscuit with a square design on top!,2025-07-04T23:01:01.153277+00:00
60,60/60_137.jpg,,,sandwich,"Sandwich, Water",kelp,82,Those squiggles look like kelp!,2025-07-05T17:57:12.578116+00:00
68,68/68_26.jpg,,,Buddhism,"Buddhism, Animil, Buddhism",Oppression,75,The downturned mouth and closed eyes suggest a feeling of being weighed down.,2025-07-05T18:35:24.734585+00:00
56,56/56_55.jpg,,,flying,"Plane, Flying",drawing,78,"Hmm... The drawing has a drawing of a face, so I'm going with drawing.",2025-07-05T19:29:49.647134+00:00
60,60/60_138.jpg,,,coconut,"Coconut, Apple, Apple, Coconut",fruit,77,"It's round and has a stem, so it must be some kind of fruit!",2025-07-05T22:50:46.487365+00:00
71,71/71_48.jpg,,,Mario Kart,"Mario kart, Mariokart (Double Dash, Mario kart",Flappy Bird,72,Looks like a bird that's had a rough landing. Flappy Bird?,2025-07-04T19:58:16.145412+00:00
65,65/65_63.jpg,,,Greece,"Greece, England, Grece, Greece",Madagascar,88,"The animal looks like a lemur, which is native to Madagascar!",2025-07-05T23:57:05.025834+00:00
55,55/55_92.jpg,,,moth,"Butterfly, Butterfly, Butterfly, Moth",fairy,70,It looks like a fairy with wings!,2025-07-06T17:48:06.046524+00:00
65,65/65_64.jpg,,,India,"India, Asia, India, India",Taiwan,40,"It could be Taiwan, near China.",2025-07-06T18:05:50.990154+00:00
55,55/55_93.jpg,,,stingray,"Bat, Stingray, Stingray, Pnt",duck,82,The beak and body shape look like a duck!,2025-07-06T19:41:41.413471+00:00
61,61/61_85.jpg,,,bottle,"Bootle, Poshen, Bottle, Bottle",shopping bag,60,Looks like a shopping bag with handles. Maybe someone went shopping?,2025-07-06T19:45:51.93232+00:00
55,55/55_94.jpg,,,stingray,"Stingray, Stingray, Sting ray",nautilus,82,It looks like a nautilus shell!,2025-07-06T19:55:49.104475+00:00
56,56/56_56.jpg,,,speaking,"Speaking, ?.?.???., Speaking, Speak",scribbling,75,Looks like someone was just scribbling away!,2025-07-06T19:57:49.348689+00:00
72,72/72_55.jpg,,,The Lion King,"Black panther,  The Lion king, Hugs🍞, Pooooooooooooooo",Cast Away,66,Looks like a person on an island. Maybe it's Cast Away?,2025-07-06T20:32:01.242172+00:00
56,56/56_57.jpg,,,throwing,"Throw, Boxing, Throwing, Through",scribbling,75,Looks like someone was just scribbling all over the place!,2025-07-06T21:25:13.384701+00:00
60,60/60_139.jpg,,,waffle,"Apple, Idk, Waffle, Plate",fruit salad,85,It looks like a bowl of fruit salad with round fruits.,2025-07-06T21:30:34.953792+00:00
56,56/56_58.jpg,,,bowling,"Candles, Bolling  ball, Bowling, Bowling",garlic,88,Looks like someone is preparing garlic.,2025-07-05T23:24:05.513562+00:00
61,61/61_86.jpg,,,knife,"Knife, Knife, Knife, Cooking pan",skillet,75,It looks like a skillet with food inside.,2025-07-06T22:40:58.644004+00:00
56,56/56_59.jpg,,,singing,"Singing, Singing, Singer",badminton,75,Looks like they are playing badminton!,2025-07-06T23:56:19.200137+00:00
59,59/59_73.jpg,,,tunnel,"Tunnel, /(/(//(/(//(/(/(/, Trash",sandpit,80,Looks like a sandpit!,2025-07-07T17:36:21.320344+00:00
66,66/66_4.jpg,,,Big Ben,"Eiffeltower, Big ben, Car",Abstract Art,80,Looks like someone was just having fun with lines!,2025-07-07T18:54:24.310689+00:00
57,57/57_75.jpg,,,journalist,"Baker, Journalist",fighter,70,The stance looks like a fighter.,2025-07-07T19:35:21.211584+00:00
59,59/59_74.jpg,,,church,"Church, Church, House, Church",cafe,65,It looks like a cafe with a chef's special.,2025-07-07T22:15:10.556054+00:00
61,61/61_87.jpg,,,couch,"Sofa, Dodles, Ur mom🙃, Couch",scribbles,89,Looks like a bunch of scribbles!,2025-07-07T22:27:12.105496+00:00
57,57/57_76.jpg,,,jeweller,"Jeweller, Jewler, Jeweller, Sleeping beauty",performer,60,The whole image gives off a vibe of someone performing on stage!,2025-07-07T23:25:01.814604+00:00
60,60/60_140.jpg,,,coconut,"Idk maybe alien or coconut or rizz or sc, Coconut, Coconut, Coconut",swiss cheese,85,It looks like swiss cheese with holes!,2025-07-06T21:46:51.694057+00:00
66,66/66_5.jpg,,,Big Ben,"Big ben, Porta potty, Home, Big ben",Obelisk,65,"It looks like a simple obelisk, a tall, four-sided, narrow tapering monument.",2025-07-08T19:56:26.681477+00:00
57,57/57_77.jpg,,,waiter,"Bissniss man, Waiter, Waiter, Waiter",advisor,80,The figure looks like they are giving advice!,2025-07-08T20:44:11.283695+00:00
71,71/71_49.jpg,,,Roblox,"Roblox, Roblox",Block Puzzle,45,Looks like a block puzzle game!,2025-07-08T20:52:45.060526+00:00
57,57/57_78.jpg,,,king,"King, Person",monster,80,It looks like a monster with sharp teeth and crazy hair!,2025-07-08T21:11:23.416141+00:00
59,59/59_75.jpg,,,haunted house,"Haunted house, Haunted house, Haunted house, Haunted house",cactus,80,It looks like a cactus with arms!,2025-07-08T21:16:13.692567+00:00
71,71/71_50.jpg,,,Roblox,"Roblox, Roblox, Rolblox, Roblox",Geometry Dash,80,It looks like a shape from Geometry Dash!,2025-07-08T21:32:36.36068+00:00
60,60/60_141.jpg,,,smoothie,"What, Drink, Smoothie",wrap,82,"It looks like a wrap, maybe with some fillings inside.",2025-07-08T22:22:43.380036+00:00
59,59/59_76.jpg,,,park,"Park?, Playground, Pool",hair salon,66,The thing on the right looks like someone getting a haircut!,2025-07-08T22:51:55.543294+00:00
59,59/59_77.jpg,,,museum,"School, Taco bell, Museum, Vjfhghhghhhhhjhbbhhjh",condominium,82,"Looks like a building with multiple units, like a condominium.",2025-07-08T19:32:09.975405+00:00
65,65/65_65.jpg,,,Iran,"Iran, Brainrot trash, Iran, Brainrot",Japan,95,"Hmm... ""Fat Man"" and ""Little Boy"" were dropped on Japan during World War II.",2025-07-09T20:00:55.017028+00:00
65,65/65_66.jpg,,,Iran,"Iran, Iran, Iran yall, Iran",United States,90,Hmm... the 'US' on the plane makes me think of the United States!,2025-07-09T20:05:12.227326+00:00
65,65/65_67.jpg,,,Chile,"Chile, USA, Japan, Scribble",Singapore,30,The lines remind me of the many buildings in Singapore.,2025-07-09T20:19:41.537774+00:00
55,55/55_95.jpg,,,snake,"Snake, Snake, Crocodile, snake",crocodile,82,Looks like a crocodile to me!,2025-07-09T20:30:57.549778+00:00
65,65/65_68.jpg,,,Iran,"Iran, Japan, Iran, Califonia",New Zealand,82,The shape looks like the outline of New Zealand!,2025-07-09T21:09:06.955442+00:00
55,55/55_96.jpg,,,fox,"Kitten, Cat, Fox, Cat",kitten,80,It looks like a cute little kitten!,2025-07-09T21:16:43.867413+00:00
59,59/59_78.jpg,,,bowling alley,"Bowling , Play , Bowling alley, Bowling",town,80,The drawing looks like a town!,2025-07-09T21:43:52.826428+00:00
64,64/64_28.jpg,,,Rolex,"Rolex, Rolex, Rolex",Huggies,79,"The word 'Pantal' looks like 'Pants', and Huggies are like pants for babies!",2025-07-09T21:47:09.145041+00:00
72,72/72_56.jpg,,,Star Wars,"Stars explore, Hhhhhuiiik, Star wars, Star wars",Chaos,45,Looks like pure chaos to me!,2025-07-09T21:56:38.804145+00:00
61,61/61_88.jpg,,,crown,"Crown, Crown,  , Crown",scribbles,70,It looks like a bunch of scribbles!,2025-07-09T21:59:12.458467+00:00
60,60/60_142.jpg,,,curry,"Ice tart fart, Milk and apple, Curry,  .......",juice,60,It looks like a glass of juice.,2025-07-09T18:21:20.342804+00:00
60,60/60_143.jpg,,,french fries,"French fries, City, Fries, Poop",ribs,82,Those shapes look like ribs to me!,2025-07-09T22:57:44.685838+00:00
61,61/61_89.jpg,,,kite,"Flag, Square, Tent, Kite",square,88,It looks like a square!,2025-07-09T23:46:31.157004+00:00
69,69/69_14.jpg,,,wifi,Wifi,android,88,The drawing looks like an android.,2025-07-10T17:13:37.789467+00:00
56,56/56_60.jpg,,,bowling,Bowling,puking,80,It looks like someone is puking in a bowl.,2025-07-10T17:19:00.96996+00:00
57,57/57_79.jpg,,,pilot,Pilot,attendant,75,"The drawing is a parking lot, so maybe someone who works there?",2025-07-10T17:24:21.729018+00:00
61,61/61_90.jpg,,,brick,Brick,grid,70,"It looks like a grid, plain and simple!",2025-07-10T18:01:29.14945+00:00
65,65/65_69.jpg,,,Mexico,"Soccer ball and flag, Mexico",Uruguay,10,"Uruguay is a soccer loving country, maybe it's a subtle hint?",2025-07-10T18:04:49.598925+00:00
55,55/55_97.jpg,,,lizard,"Lizard, Lizard, Lizard",salamander,60,Looks like a salamander with some extra flair!,2025-07-10T19:02:07.492634+00:00
55,55/55_98.jpg,,,Stick insect,Stick insect,pony,80,Looks like a pony with a bit of a wild hairdo.,2025-07-10T19:11:21.9614+00:00
61,61/61_91.jpg,,,boomerang,"Bananna, Surfboard, Banana ninja star, Boomerang",wifi,80,It looks like a wifi symbol!,2025-07-10T19:30:33.490862+00:00
55,55/55_99.jpg,,,Stick insect,"Stick insect, Stick bug, Stickbug, Stick insect",tick,70,Looks like a tick with its legs spread out!,2025-07-10T19:34:10.861336+00:00
56,56/56_61.jpg,,,rowing,"Kayak, Flying, Rowing, Plane",waterskiing,80,Looks like someone is waterskiing on the water!,2025-07-09T22:51:42.631774+00:00
57,57/57_80.jpg,,,knight,"Knight, Sleep, Knight",dreamer,85,"The moon, stars, and sleepy face make me think of a dreamer!",2025-07-10T23:00:28.629297+00:00
66,66/66_6.jpg,,,White House,"White house, White house, White house, Doland house",Hotel,55,Looks like a hotel with a flag on top!,2025-07-11T04:51:23.75972+00:00
59,59/59_79.jpg,,,swamp,"Swamp, Something, Swamp, Swamp",pond,82,Looks like a pond with some plants and a fish!,2025-07-11T20:12:28.597886+00:00
71,71/71_51.jpg,,,Cuphead,"Cuphead, Cuphead, Cuphead, Not that good",Terraria,30,The blocky design reminds me of Terraria.,2025-07-11T21:22:51.090231+00:00
56,56/56_62.jpg,,,drinking,"Drinking, Smoking, Vvasdiuohvfeajbvfeahiouvfphuivaefiluhuvs, Read a book",whistling,88,That little square by the mouth? Must be a whistling sound effect!,2025-07-11T22:25:18.26839+00:00
